28SN45,511,SUBTERRANEO,3,16,7,2,315,250,8,0.646341463,0.4,1,0.826086957,0.666666667,0.5,0.342101634,Regulatory Check
28CI77,807,CASETA,3,18,0,1,315,0,41,0.646341463,0.6,1,0.826086957,0.333333333,0.25,0.34126953,Maintenance Required
28S042,330,SUBTERRANEO,2,16,0,0,315,160,23,0.646341463,0.416666667,0.810810811,0.051020408,0.666666667,0.5,0.340819857,No action Required
28CH47,484,CASETA,3,16,0,2,315,250,16.5,0.646341463,0.416666667,1,0.826086957,0.333333333,0.5,0.340628557,No action Required
28CCI4,488,CASETA,3,20,4,2,315,250,24,0.646341463,0.4,1,1,0.333333333,0.5,0.340382532,Maintenance Required
28CN70,412,CASETA,1,12,0,2,315,250,10,0.646341463,0.4,0.810810811,0.826086957,0.666666667,0.5,0.340144821,Maintenance Required
28SR72,875,SUBTERRANEO,6,24,7,2,400,0,12.66666667,0.646341463,0.6,0.882352941,0.051020408,0,0.25,0.340049258,Maintenance Required
40CH09,909,CASETA,3,16,0,2,400,0,31,0.646341463,0.6,0.769230769,1,0.333333333,0.25,0.339827113,No action Required
28C074,1180,CASETA,3,16,6,2,400,0,7,0.646341463,0.4,0.810810811,0.051020408,0,0,0.337909505,Maintenance Required
19CJ92,91,CASETA,1,4,6,2,315,315,7,0.646341463,0.416666667,0.810810811,1,1,0.75,0.337905935,Regulatory Check
28SI71,1053,SUBTERRANEO,3,24,0,0,400,160,18.5,0.646341463,0.6,0.625,0.826086957,0.333333333,0.5,0.337583455,Maintenance Required
19C570,7,CASETA,1,4,0,5,250,0,33,0.646341463,0.4,0.6,1,0.666666667,0.5,0.337247654,No action Required
28SG68,618,SUBTERRANEO,1,15,0,2,315,0,14,0.646341463,0.416666667,0.933333333,0.826086957,0.333333333,0.5,0.335552342,Regulatory Check
28SNTT,406,SUBTERRANEO,1,8,5,2,400,400,7,0.646341463,0.6,0.5625,0.333333333,0.666666667,0.75,0.333957581,Regulatory Check
28S770,928,SUBTERRANEO,3,0,10,1,315,250,15.5,0.646341463,0.4,0.810810811,0.051020408,0.333333333,0.5,0.332209779,Maintenance Required
28C354,481,CASETA,2,16,0,2,315,250,8,0.646341463,0.6,0.810810811,0.333333333,0.333333333,0.5,0.332100364,Regulatory Check
28CG62,1185,CASETA,6,19,0,0,315,250,14.33333333,0.646341463,0.6,1,0.826086957,0.333333333,0.25,0.331970727,Regulatory Check
28S402,623,SUBTERRANEO,3,0,15,2,315,0,16,0.646341463,0.6,0.810810811,0.333333333,0.666666667,0.5,0.327933605,Maintenance Required
45CG56,133,CASETA,1,8,6,2,315,0,0,0.646341463,0.4,0.810810811,1,0.666666667,0.75,0.327732528,No action Required
28CCZ1,474,CASETA,3,12,4,2,400,0,22,0.646341463,0.4,0.882352941,1,0.333333333,0.5,0.327254819,Maintenance Required
28CBK7,412,CASETA,2,12,0,2,315,160,7,0.646341463,0.416666667,0.810810811,1,0.666666667,0.5,0.326505037,Regulatory Check
28C078,27,CASETA,1,8,0,3,250,100,27,0.646341463,0.416666667,0.810810811,0.051020408,0.333333333,0.5,0.325820902,No action Required
28SM00,1647,SUBTERRANEO,6,0,0,1,400,250,12,0.646341463,0.6,0.75,0.826086957,0.333333333,0.25,0.323296867,Regulatory Check
28C611,832,CASETA,3,20,1,2,400,100,38,0.646341463,0.4,0.882352941,0.826086957,0,0.25,0.323263912,Regulatory Check
28CE35,412,CASETA,2,7,0,2,999,0,36,0.646341463,0.416666667,0.933333333,0.826086957,0.333333333,0.25,0.323049434,Maintenance Required
28CU01,290,CASETA,3,12,20,2,315,160,23,0.646341463,0.6,0.810810811,0.333333333,0.666666667,0.5,0.322728998,Maintenance Required
