MTTO. MADRID CAPITAL,28SU02,-3.69046,40.3601,MADRID,MADRID
MTTO. BIERZO,24A891,-6.63211,42.5045,LEON,PONFERRADA
MTTO. ALCAZAR DE S. JUAN,13CTN1,-3.22449,39.3856,CIUDAD REAL,ALCAZAR DE SAN JUAN
MTTO. MADRID CAPITAL,28CR43,-3.65186,40.3981,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CHM5,-3.47832,40.3551,MADRID,VELILLA DE SAN ANTONIO
MTTO. MADRID CAPITAL,28CF55,-3.65765,40.3624,MADRID,MADRID
MTTO. MADRID CAPITAL,28SJHT,-3.58286,40.4454,MADRID,MADRID
MTTO. GUADALAJARA,42C014,-2.43661,41.1716,SORIA,MEDINACELI
MTTO. MADRID CAPITAL,28CUX7,-3.63819,40.3908,MADRID,MADRID
MTTO. BIERZO,24CB42,-6.8075,42.6062,LEON,VILLAFRANCA DEL BIERZO
MTTO. CORUNYA,15C485,-8.29147,43.3498,A CORUNYA,SADA
MTTO. MADRID CAPITAL,28SUE8,-3.61973,40.4605,MADRID,MADRID
MTTO. ORBIGO,24C362,-5.64757,42.513,LEON,CHOZAS DE ABAJO
MTTO. MADRID CAPITAL,28ST99,-3.69219,40.3574,MADRID,MADRID
MTTO. MADRID PROVINCIA,28SGLY,-3.43816,40.2321,MADRID,MORATA DE TAJUNYA
MTTO. OCANYA,45CJP4,-3.63054,39.8985,TOLEDO,YEPES
MTTO. MADRID CAPITAL,28C404,-3.61327,40.4457,MADRID,MADRID
MTTO. OCANYA,45C346,-3.16424,39.7584,TOLEDO,CORRAL DE ALMAGUER
MTTO. MADRID CAPITAL,28SM93,-3.69178,40.3685,MADRID,MADRID
MTTO. MADRID CAPITAL,28C184,-3.69181,40.4492,MADRID,MADRID
MTTO. ILLESCAS,45CL64,-4.23523,40.2567,TOLEDO,SANTA CRUZ DEL RETAMAR
MTTO. CORUNYA,15CGA9,-8.35561,43.3049,A CORUNYA,CAMBRE
MTTO. MADRID CAPITAL,28SB42,-3.64305,40.4595,MADRID,MADRID
MTTO. MADRID CAPITAL,28CJN9,-3.57535,40.4514,MADRID,MADRID
MTTO. CORUNYA,15CAG5,-8.39552,43.3538,A CORUNYA,CORUNYA A
MTTO. GUADALAJARA,16A284,-2.10851,40.199,CUENCA,MARIANA
MTTO. MADRID PROVINCIA,28CGCX,-3.38011,40.4152,MADRID,TORRES DE LA ALAMEDA
MTTO. GUADALAJARA,19SF34,-3.15229,40.6344,GUADALAJARA,GUADALAJARA
MTTO. CORUNYA,15CGT6,-8.42519,43.3737,A CORUNYA,CORUNYA A
MTTO. SEGOVIA,40CA49,-3.75162,41.2992,SEGOVIA,SEPULVEDA
MTTO. MADRID CAPITAL,28SN67,-3.67315,40.438,MADRID,MADRID
MTTO. ILLESCAS,45CAY6,-3.85402,40.0736,TOLEDO,NUMANCIA DE LA SAGRA
MTTO. VIGO,36S866,-8.71707,42.2342,PONTEVEDRA,VIGO
MTTO. VALDEPENYAS,13CJ27,-3.23861,38.9417,CIUDAD REAL,SOLANA LA
MTTO. MADRID CAPITAL,28CDKG,-3.57822,40.4729,MADRID,MADRID
MTTO. ORENSE,32CFV3,-6.86092,42.4037,OURENSE,CARBALLEDA DE VALDEORRAS
MTTO. MADRID PROVINCIA,28CBX3,-3.37694,40.4506,MADRID,VILLALBILLA
MTTO. BIERZO,24A938,-6.35127,42.6089,LEON,FOLGOSO DE LA RIBERA
MTTO. MADRID CAPITAL,28SM06,-3.66242,40.4092,MADRID,MADRID
MTTO. MADRID CAPITAL,28SU53,-3.64178,40.4689,MADRID,MADRID
MTTO. SEGOVIA,40C968,-4.17642,41.0005,SEGOVIA,VALSECA
MTTO. FERROL,15CP40,-8.19376,43.4627,A CORUNYA,FENE
MTTO. MADRID CAPITAL,28SN19,-3.6782,40.4399,MADRID,MADRID
MTTO. SEGOVIA,40CG04,-4.20301,40.9603,SEGOVIA,VALVERDE DEL MAJANO
MTTO. CORUNYA,15CSJ6,-8.5092,43.3025,A CORUNYA,ARTEIXO
MTTO. CIUDAD REAL,13C772,-4.35548,38.8803,CIUDAD REAL,ABENOJAR
MTTO. MADRID CAPITAL,28SP12,-3.68362,40.4228,MADRID,MADRID
MTTO. MADRID CAPITAL,28CBM9,-3.54348,40.4176,MADRID,COSLADA
MTTO. CORUNYA,15SAW2,-8.40692,43.3676,A CORUNYA,CORUNYA A
MTTO. ALCAZAR DE S. JUAN,13CJ77,-3.35584,39.3616,CIUDAD REAL,HERENCIA
MTTO. MADRID PROVINCIA,28CBNG,-3.58547,40.0315,MADRID,ARANJUEZ
MTTO. VALDEPENYAS,13CI18,-2.95977,38.7542,CIUDAD REAL,FUENLLANA
MTTO. GUADALAJARA,19C587,-1.62094,40.7345,GUADALAJARA,SETILES
MTTO. MADRID CAPITAL,28C364,-3.6154,40.4325,MADRID,MADRID
MTTO. MADRID CAPITAL,28CW31,-3.62714,40.457,MADRID,MADRID
MTTO. MADRID CAPITAL,28SI94,-3.70564,40.4315,MADRID,MADRID
MTTO. VALDEPENYAS,13CI15,-2.8667,38.6992,CIUDAD REAL,MONTIEL
MTTO. MADRID CAPITAL,28SD76,-3.66664,40.4526,MADRID,MADRID
MTTO. CIUDAD REAL,13C436,-3.614,39.071,CIUDAD REAL,DAIMIEL
MTTO. MADRID PROVINCIA,28CFGV,-3.38664,40.339,MADRID,CAMPO REAL
MTTO. MADRID CAPITAL,28SJ45,-3.69133,40.4238,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CEA6,-3.55553,40.3607,MADRID,RIVAS VACIAMADRID
MTTO. MADRID CAPITAL,28S606,-3.65146,40.4384,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CUR8,-3.51999,40.3591,MADRID,RIVAS VACIAMADRID
MTTO. FERROL,15CSR1,-8.18566,43.5475,A CORUNYA,NARON
MTTO. MADRID CAPITAL,28SNX0,-3.66487,40.4021,MADRID,MADRID
MTTO. FERROL,15CZX7,-8.19869,43.5001,A CORUNYA,NARON
MTTO. CORUNYA,15CAS0,-8.40869,43.3643,A CORUNYA,CORUNYA A
MTTO. CORUNYA,15SAU7,-8.40975,43.3617,A CORUNYA,CORUNYA A
MTTO. MADRID PROVINCIA,28SJBG,-3.38856,40.1083,MADRID,COLMENAR DE OREJA
MTTO. SEGOVIA,40C582,-4.11879,40.9497,SEGOVIA,SEGOVIA
MTTO. MADRID CAPITAL,28SJH5,-3.60138,40.4267,MADRID,MADRID
MTTO. MADRID CAPITAL,28SS59,-3.62816,40.4216,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CZ57,-3.3622,40.4858,MADRID,ALCALA DE HENARES
MTTO. OCANYA,45C397,-3.57167,40.0126,TOLEDO,ONTIGOLA
MTTO. MADRID CAPITAL,28CNGY,-3.69426,40.411,MADRID,MADRID
MTTO. CIUDAD REAL,13C376,-3.77413,39.2288,CIUDAD REAL,FUENTE EL FRESNO
MTTO. SEGOVIA,40CW24,-4.26586,41.1219,SEGOVIA,CARBONERO EL MAYOR
MTTO. MADRID CAPITAL,28CCTL,-3.61697,40.4358,MADRID,MADRID
MTTO. SEGOVIA,40C476,-4.00407,40.9001,SEGOVIA,REAL SITIO DE SAN ILDEFONSO
MTTO. MADRID CAPITAL,28AG19,-3.6638,40.4066,MADRID,MADRID
MTTO. MADRID CAPITAL,28SP60,-3.67832,40.428,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CCZ0,-3.48972,40.3939,MADRID,MEJORADA DEL CAMPO
MTTO. MADRID PROVINCIA,28CCA2,-3.3547,40.4388,MADRID,VILLALBILLA
MTTO. PONTEVEDRA,36CL36,-8.78583,42.2647,PONTEVEDRA,CANGAS
MTTO. MADRID CAPITAL,28SW61,-3.63679,40.4341,MADRID,MADRID
MTTO. BIERZO,24S955,-6.59596,42.5497,LEON,PONFERRADA
MTTO. MADRID CAPITAL,28CBQ5,-3.65773,40.3227,MADRID,GETAFE
MTTO. GUADALAJARA,19CF27,-3.16155,40.6308,GUADALAJARA,GUADALAJARA
MTTO. MADRID CAPITAL,28SW54,-3.66379,40.4435,MADRID,MADRID
MTTO. MADRID CAPITAL,28SIZ1,-3.5215,40.4192,MADRID,SAN FERNANDO DE HENARES
MTTO. BIERZO,24CK49,-6.60199,42.5626,LEON,PONFERRADA
MTTO. MADRID PROVINCIA,28CAC9,-3.37558,40.4774,MADRID,ALCALA DE HENARES
MTTO. SEGOVIA,40C525,-4.47006,40.8865,SEGOVIA,MUNYOPEDRO
MTTO. MADRID CAPITAL,28C055,-3.64007,40.3884,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CCG9,-3.35255,40.4861,MADRID,ALCALA DE HENARES
MTTO. MADRID CAPITAL,28SE08,-3.647,40.4785,MADRID,MADRID
MTTO. MADRID CAPITAL,28CW20,-3.65895,40.4303,MADRID,MADRID
MTTO. MADRID CAPITAL,28CCYG,-3.58588,40.396,MADRID,MADRID
MTTO. CORUNYA,15CVY8,-8.43364,43.325,A CORUNYA,CORUNYA A
MTTO. ILLESCAS,45CN19,-3.80316,40.1021,TOLEDO,YELES
MTTO. MADRID CAPITAL,28SDWN,-3.6786,40.3366,MADRID,MADRID
MTTO. ALCAZAR DE S. JUAN,13CJ88,-3.21688,39.3981,CIUDAD REAL,ALCAZAR DE SAN JUAN
MTTO. FERROL,15C386,-8.21359,43.3525,A CORUNYA,MINYO
MTTO. MADRID CAPITAL,28SKGZ,-3.67862,40.4214,MADRID,MADRID
MTTO. ALCAZAR DE S. JUAN,13CFI0,-3.13432,39.4033,CIUDAD REAL,CAMPO DE CRIPTANA
MTTO. GUADALAJARA,16C670,-2.52476,40.3804,CUENCA,CASTEJON
MTTO. CIUDAD REAL,13AA38,-3.98473,38.9653,CIUDAD REAL,CIUDAD REAL
MTTO. MADRID CAPITAL,28STP6,-3.58516,40.4619,MADRID,MADRID
MTTO. PONTEVEDRA,36CH66,-8.62026,42.4487,PONTEVEDRA,PONTEVEDRA
MTTO. SEGOVIA,40CP95,-4.21575,40.772,SEGOVIA,ESPINAR EL
MTTO. CORUNYA,15CKD7,-8.3322,43.344,A CORUNYA,OLEIROS
MTTO. GUADALAJARA,16A235,-2.359,40.4582,CUENCA,ALBENDEA
MTTO. MADRID PROVINCIA,28CUM7,-3.48971,40.396,MADRID,MEJORADA DEL CAMPO
MTTO. GUADALAJARA,19C625,-2.81795,40.2934,GUADALAJARA,ALBALATE DE ZORITA
MTTO. MADRID PROVINCIA,28CLB5,-3.45431,40.3028,MADRID,ARGANDA DEL REY
MTTO. OCANYA,45CF68,-3.60527,39.4652,TOLEDO,CONSUEGRA
MTTO. SEGOVIA,40A179,-3.77366,41.1876,SEGOVIA,VALLERUELA DE SEPULVEDA
MTTO. SEGOVIA,40CA83,-3.4751,41.278,SEGOVIA,RIAZA
MTTO. MADRID CAPITAL,28SMKH,-3.64967,40.4559,MADRID,MADRID
MTTO. MADRID CAPITAL,28C148,-3.69212,40.4476,MADRID,MADRID
MTTO. ORENSE,32CGB2,-7.88424,42.3798,OURENSE,OURENSE
MTTO. ILLESCAS,45CW34,-4.20614,40.0296,TOLEDO,HUECAS
MTTO. GUADALAJARA,16C206,-2.57814,40.3252,CUENCA,TINAJAS
MTTO. MADRID PROVINCIA,28CTJ1,-3.30178,40.2965,MADRID,VALDILECHA
MTTO. CORUNYA,15AXB9,-8.95805,43.1886,A CORUNYA,CABANA DE BERGANTINYOS
MTTO. MADRID CAPITAL,28S005,-3.65184,40.3868,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CKF7,-3.4882,40.1017,MADRID,VILLACONEJOS
MTTO. ILLESCAS,45AK85,-4.0126,40.0176,TOLEDO,YUNCLILLOS
MTTO. MADRID PROVINCIA,28CEW9,-3.5286,40.2372,MADRID,SAN MARTIN DE LA VEGA
MTTO. VIGO,36SY75,-8.70953,42.2263,PONTEVEDRA,VIGO
MTTO. MADRID PROVINCIA,28CKFT,-3.26706,40.422,MADRID,CORPA
MTTO. MADRID PROVINCIA,28SKYN,-3.36677,40.4431,MADRID,VILLALBILLA
MTTO. MADRID CAPITAL,28CW53,-3.62256,40.3719,MADRID,MADRID
MTTO. ORBIGO,24C323,-5.75015,42.3555,LEON,SANTA MARIA DEL PARAMO
MTTO. CORUNYA,15CAZ6,-8.40014,43.37,A CORUNYA,CORUNYA A
MTTO. MADRID CAPITAL,28SD39,-3.65474,40.4601,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CEA5,-3.55348,40.3606,MADRID,RIVAS VACIAMADRID
MTTO. MADRID CAPITAL,28STRG,-3.61216,40.4867,MADRID,MADRID
MTTO. SEGOVIA,40CM44,-4.05733,40.9283,SEGOVIA,PALAZUELOS DE ERESMA
MTTO. CIUDAD REAL,13C410,-3.60501,39.0719,CIUDAD REAL,DAIMIEL
MTTO. ORBIGO,49C065,-6.71988,42.0916,ZAMORA,COBREROS
MTTO. MADRID CAPITAL,28C623,-3.65175,40.4341,MADRID,MADRID
MTTO. ALCAZAR DE S. JUAN,13CI93,-3.02708,39.1617,CIUDAD REAL,TOMELLOSO
MTTO. VILLAGARCIA,36CD14,-8.65731,42.7118,PONTEVEDRA,VALGA
MTTO. BIERZO,24C835,-6.51629,42.5784,LEON,CONGOSTO
MTTO. VALDEPENYAS,13CFG1,-3.37708,38.9941,CIUDAD REAL,MANZANARES
MTTO. FERROL,15CIJ3,-8.23866,43.48,A CORUNYA,FERROL
MTTO. ILLESCAS,45CZ91,-3.83451,40.1352,TOLEDO,ILLESCAS
MTTO. VIGO,36SAZ8,-8.62193,42.1251,PONTEVEDRA,PORRINYO O
MTTO. MADRID CAPITAL,28SDFW,-3.59923,40.3636,MADRID,MADRID
MTTO. MADRID CAPITAL,28S135,-3.64033,40.3828,MADRID,MADRID
MTTO. MADRID CAPITAL,28CGDL,-3.64515,40.4474,MADRID,MADRID
MTTO. MADRID CAPITAL,28SB44,-3.63971,40.4655,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CEA1,-3.54634,40.3593,MADRID,RIVAS VACIAMADRID
MTTO. ORENSE,32CN03,-6.99201,42.417,OURENSE,BARCO DE VALDEORRAS O
MTTO. SEGOVIA,40CE55,-4.31171,41.3938,SEGOVIA,CUELLAR
MTTO. MADRID CAPITAL,28SJ69,-3.7043,40.4205,MADRID,MADRID
MTTO. MADRID CAPITAL,28S155,-3.69306,40.4546,MADRID,MADRID
MTTO. CIUDAD REAL,13CGK7,-4.07696,38.6789,CIUDAD REAL,PUERTOLLANO
MTTO. ORBIGO,24CE35,-6.05079,42.459,LEON,ASTORGA
MTTO. VIGO,36CSS9,-8.26035,42.2171,PONTEVEDRA,CANYIZA A
MTTO. MADRID CAPITAL,28SJZH,-3.70314,40.4185,MADRID,MADRID
MTTO. GUADALAJARA,19C364,-2.59204,40.6991,GUADALAJARA,TRILLO
MTTO. OCANYA,45C863,-3.78319,39.6813,TOLEDO,MORA
MTTO. MADRID CAPITAL,28SN73,-3.65925,40.4526,MADRID,MADRID
MTTO. MADRID CAPITAL,28CM72,-3.68996,40.3556,MADRID,MADRID
MTTO. MADRID CAPITAL,28SHCP,-3.64758,40.3825,MADRID,MADRID
MTTO. MADRID CAPITAL,28CEL9,-3.53615,40.4402,MADRID,COSLADA
MTTO. MADRID CAPITAL,28SIS3,-3.71369,40.4026,MADRID,MADRID
MTTO. MADRID CAPITAL,28SXM7,-3.58288,40.4566,MADRID,MADRID
MTTO. XINZO,32AU88,-7.7423,42.0816,OURENSE,SANDIAS
MTTO. MADRID CAPITAL,28SCFZ,-3.69394,40.4098,MADRID,MADRID
MTTO. ILLESCAS,45CR32,-3.85386,40.1217,TOLEDO,ILLESCAS
MTTO. OCANYA,45CDS0,-3.56964,40.0146,TOLEDO,ONTIGOLA
MTTO. FERROL,15CIA2,-8.20392,43.4823,A CORUNYA,FERROL
MTTO. MADRID PROVINCIA,28CAS8,-3.44357,40.2958,MADRID,ARGANDA DEL REY
MTTO. CIUDAD REAL,13C755,-3.81915,39.0163,CIUDAD REAL,CARRION DE CALATRAVA
MTTO. MADRID CAPITAL,28S123,-3.64703,40.3845,MADRID,MADRID
MTTO. OCANYA,45C877,-3.87017,39.578,TOLEDO,YEBENES LOS
MTTO. BIERZO,24C748,-6.51252,42.6973,LEON,TORENO
MTTO. SEGOVIA,40C116,-4.26991,41.1233,SEGOVIA,CARBONERO EL MAYOR
MTTO. MADRID CAPITAL,28SW66,-3.62296,40.3695,MADRID,MADRID
MTTO. FERROL,15SID8,-8.22293,43.4794,A CORUNYA,FERROL
MTTO. GUADALAJARA,19C548,-2.98446,40.2966,GUADALAJARA,ALMOGUERA
MTTO. MADRID CAPITAL,28SJG9,-3.60452,40.4327,MADRID,MADRID
MTTO. SEGOVIA,40CB27,-3.92603,41.3818,SEGOVIA,COBOS DE FUENTIDUENYA
MTTO. MADRID CAPITAL,28SR77,-3.63099,40.3761,MADRID,MADRID
MTTO. CORUNYA,15CBK6,-8.38253,43.3072,A CORUNYA,CULLEREDO
MTTO. MADRID PROVINCIA,28CHB4,-3.2566,40.5011,MADRID,SANTOS DE LA HUMOSA LOS
MTTO. MADRID CAPITAL,28SI85,-3.74093,40.4086,MADRID,MADRID
MTTO. MADRID CAPITAL,28SB52,-3.64014,40.4675,MADRID,MADRID
MTTO. MADRID PROVINCIA,28SJNQ,-3.38284,40.3392,MADRID,CAMPO REAL
MTTO. MADRID CAPITAL,28SDZK,-3.63273,40.4752,MADRID,MADRID
MTTO. OCANYA,45C371,-3.43743,39.9765,TOLEDO,NOBLEJAS
MTTO. MADRID CAPITAL,28C380,-3.63478,40.4261,MADRID,MADRID
MTTO. ALCAZAR DE S. JUAN,13CK27,-3.1231,39.3969,CIUDAD REAL,CAMPO DE CRIPTANA
MTTO. ALCAZAR DE S. JUAN,13CJ85,-3.21654,39.387,CIUDAD REAL,ALCAZAR DE SAN JUAN
MTTO. SEGOVIA,40C994,-4.00884,41.1516,SEGOVIA,TUREGANO
MTTO. ALCAZAR DE S. JUAN,13SBCB,-3.02531,39.1564,CIUDAD REAL,TOMELLOSO
MTTO. MADRID PROVINCIA,28CVK0,-3.4359,40.234,MADRID,MORATA DE TAJUNYA
MTTO. MADRID PROVINCIA,28SIH7,-3.59529,40.0341,MADRID,ARANJUEZ
MTTO. MADRID CAPITAL,28SLXS,-3.66222,40.3991,MADRID,MADRID
MTTO. MADRID CAPITAL,28CC09,-3.59592,40.4532,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CJY3,-3.61479,40.0563,MADRID,ARANJUEZ
MTTO. MADRID PROVINCIA,28CFMW,-3.6341,40.1741,MADRID,CIEMPOZUELOS
MTTO. MADRID PROVINCIA,28CJS2,-3.43589,40.2935,MADRID,ARGANDA DEL REY
MTTO. MADRID CAPITAL,28S031,-3.65218,40.3849,MADRID,MADRID
MTTO. MADRID CAPITAL,28CEL8,-3.53432,40.4405,MADRID,COSLADA
MTTO. FERROL,15CIG3,-8.24495,43.4786,A CORUNYA,FERROL
MTTO. MADRID PROVINCIA,28CDE9,-3.5946,40.0359,MADRID,ARANJUEZ
MTTO. MADRID CAPITAL,28SHCM,-3.64709,40.3817,MADRID,MADRID
MTTO. VALDEPENYAS,13CHF2,-3.37847,38.9877,CIUDAD REAL,MANZANARES
MTTO. MADRID CAPITAL,28SJMS,-3.62359,40.4369,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CHI5,-3.37033,40.4854,MADRID,ALCALA DE HENARES
MTTO. ILLESCAS,45CF94,-3.89681,40.1699,TOLEDO,CARRANQUE
MTTO. MADRID CAPITAL,28SJH2,-3.60411,40.4307,MADRID,MADRID
MTTO. MADRID CAPITAL,28CW96,-3.65385,40.38,MADRID,MADRID
MTTO. ILLESCAS,45CSS9,-3.87406,40.1602,TOLEDO,UGENA
MTTO. MADRID CAPITAL,28SK02,-3.71464,40.4265,MADRID,MADRID
MTTO. CORUNYA,15CCA5,-8.40467,43.352,A CORUNYA,CORUNYA A
MTTO. MADRID PROVINCIA,28CJV0,-3.36839,40.4677,MADRID,ALCALA DE HENARES
MTTO. MONFORTE,27C867,-7.26456,42.6935,LUGO,SAMOS
MTTO. CORUNYA,27AI12,-7.88097,43.2981,LUGO,GUITIRIZ
MTTO. GUADALAJARA,19C596,-1.65742,40.6134,GUADALAJARA,ALUSTANTE
MTTO. BIERZO,24CB93,-6.65496,42.7244,LEON,VEGA DE ESPINAREDA
MTTO. CIUDAD REAL,13AVC2,-4.0783,38.6799,CIUDAD REAL,PUERTOLLANO
MTTO. GUADALAJARA,19C975,-3.11965,40.6391,GUADALAJARA,GUADALAJARA
MTTO. MADRID CAPITAL,28C241,-3.63598,40.4714,MADRID,MADRID
MTTO. MADRID CAPITAL,28CFW6,-3.56025,40.4168,MADRID,COSLADA
MTTO. MADRID PROVINCIA,28CAS3,-3.44566,40.3005,MADRID,ARGANDA DEL REY
MTTO. FERROL,15CN81,-8.21888,43.4932,A CORUNYA,FERROL
MTTO. CIUDAD REAL,13CMN2,-3.66803,38.9024,CIUDAD REAL,BOLANYOS DE CALATRAVA
MTTO. SEGOVIA,40CT64,-4.11218,40.9203,SEGOVIA,SEGOVIA
MTTO. MADRID CAPITAL,28CJ17,-3.69499,40.4227,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CQJ4,-3.40613,40.4714,MADRID,ALCALA DE HENARES
MTTO. CORUNYA,15A361,-8.34182,43.1828,A CORUNYA,ABEGONDO
MTTO. MADRID CAPITAL,28SBLZ,-3.57384,40.4162,MADRID,COSLADA
MTTO. CORUNYA,15CBV7,-8.42265,43.3612,A CORUNYA,CORUNYA A
MTTO. VIGO,36S766,-8.73265,42.2152,PONTEVEDRA,VIGO
MTTO. MADRID CAPITAL,28C847,-3.6026,40.4069,MADRID,MADRID
MTTO. MADRID CAPITAL,28SQ55,-3.61032,40.3845,MADRID,MADRID
MTTO. GUADALAJARA,19A230,-2.87628,40.7397,GUADALAJARA,BRIHUEGA
MTTO. SEGOVIA,40CB32,-3.96218,41.4907,SEGOVIA,SACRAMENIA
MTTO. SEGOVIA,40SQ28,-4.31557,41.4057,SEGOVIA,CUELLAR
MTTO. VIGO,36S850,-8.711,42.2306,PONTEVEDRA,VIGO
MTTO. MADRID PROVINCIA,28CFZ4,-3.68853,40.2413,MADRID,PINTO
MTTO. VIGO,36AW10,-8.5588,42.251,PONTEVEDRA,PAZOS DE BORBEN
MTTO. ALCAZAR DE S. JUAN,13CJ62,-3.51711,39.2724,CIUDAD REAL,LABORES LAS
MTTO. MADRID CAPITAL,28S901,-3.60356,40.4044,MADRID,MADRID
MTTO. FERROL,15CN85,-8.20532,43.4944,A CORUNYA,FERROL
MTTO. VIGO,36C425,-8.70702,42.2393,PONTEVEDRA,VIGO
MTTO. OCANYA,45C372,-3.43827,39.9807,TOLEDO,NOBLEJAS
MTTO. MADRID PROVINCIA,28SSN1,-3.61232,40.0237,MADRID,ARANJUEZ
MTTO. ILLESCAS,45CWD4,-3.87332,40.0956,TOLEDO,YUNCOS
MTTO. MADRID CAPITAL,28S103,-3.63443,40.3894,MADRID,MADRID
MTTO. OCANYA,45AQ52,-3.3695,39.618,TOLEDO,VILLACANYAS
MTTO. FERROL,15CN07,-8.28688,43.5447,A CORUNYA,FERROL
MTTO. MADRID CAPITAL,28SPYB,-3.64713,40.4292,MADRID,MADRID
MTTO. CIUDAD REAL,13CFT2,-3.92581,38.9882,CIUDAD REAL,CIUDAD REAL
MTTO. MADRID CAPITAL,28SP99,-3.66912,40.427,MADRID,MADRID
MTTO. ILLESCAS,45CFR6,-3.92157,40.1421,TOLEDO,VISO DE SAN JUAN EL
MTTO. CIUDAD REAL,13CRZ5,-3.89363,38.9693,CIUDAD REAL,MIGUELTURRA
MTTO. GUADALAJARA,16C098,-1.65019,40.0432,CUENCA,CANYETE
MTTO. CIUDAD REAL,13C934,-3.89022,38.962,CIUDAD REAL,MIGUELTURRA
MTTO. ILLESCAS,45CT57,-3.86188,40.0791,TOLEDO,NUMANCIA DE LA SAGRA
MTTO. CORUNYA,15CGW1,-8.39253,43.3503,A CORUNYA,CORUNYA A
MTTO. SEGOVIA,40AE68,-4.1096,41.3671,SEGOVIA,ADRADOS
MTTO. CIUDAD REAL,13ADM6,-4.11577,38.7189,CIUDAD REAL,ARGAMASILLA DE CALATRAVA
MTTO. MADRID PROVINCIA,28CRR3,-3.45838,40.3007,MADRID,ARGANDA DEL REY
MTTO. ILLESCAS,45CJ90,-3.77178,39.9901,TOLEDO,ANYOVER DE TAJO
MTTO. MADRID PROVINCIA,28CDN7,-3.27037,40.1708,MADRID,VILLAREJO DE SALVANES
MTTO. OCANYA,45CD12,-3.81013,39.4425,TOLEDO,YEBENES LOS
MTTO. VALDEPENYAS,13CDQ1,-3.39126,38.7698,CIUDAD REAL,VALDEPENYAS
MTTO. MADRID CAPITAL,28CBQ1,-3.66352,40.3216,MADRID,GETAFE
MTTO. OCANYA,45CY76,-3.60353,39.4601,TOLEDO,CONSUEGRA
MTTO. ILLESCAS,45CNP0,-3.98036,40.0553,TOLEDO,RECAS
MTTO. OCANYA,45AR01,-3.85012,39.6545,TOLEDO,ORGAZ
MTTO. ALCAZAR DE S. JUAN,13CK23,-3.12008,39.4006,CIUDAD REAL,CAMPO DE CRIPTANA
MTTO. GUADALAJARA,19A141,-3.05345,40.4091,GUADALAJARA,ESCARICHE
MTTO. MADRID PROVINCIA,28CFR6,-3.48393,40.3084,MADRID,ARGANDA DEL REY
MTTO. MADRID CAPITAL,28CE26,-3.63691,40.4391,MADRID,MADRID
MTTO. MADRID PROVINCIA,28CAV4,-3.43296,40.2953,MADRID,ARGANDA DEL REY
MTTO. VIGO,36CDZ6,-8.62518,42.0774,PONTEVEDRA,TUI
MTTO. MADRID CAPITAL,28S465,-3.62729,40.4262,MADRID,MADRID
MTTO. MADRID CAPITAL,28CA94,-3.65083,40.4632,MADRID,MADRID
MTTO. OCANYA,45C380,-3.37226,39.9845,TOLEDO,VILLARRUBIA DE SANTIAGO
MTTO. OCANYA,45C761,-3.50216,39.6964,TOLEDO,TEMBLEQUE
MTTO. MADRID PROVINCIA,28CCA3,-3.26426,40.4245,MADRID,CORPA
MTTO. CORUNYA,15A912,-8.12997,43.0976,A CORUNYA,CURTIS
MTTO. CIUDAD REAL,13ALM8,-3.65069,39.0762,CIUDAD REAL,DAIMIEL
MTTO. SEGOVIA,40C506,-4.68359,41.0637,SEGOVIA,MARTIN MUNYOZ DE LA DEHESA
MTTO. OCANYA,45C745,-3.85827,39.5866,TOLEDO,YEBENES LOS
MTTO. ORBIGO,24A509,-5.74217,42.2723,LEON,ZOTES DEL PARAMO
MTTO. MADRID CAPITAL,28CA95,-3.649,40.4631,MADRID,MADRID
MTTO. ILLESCAS,45AFP4,-3.81003,40.1163,TOLEDO,YELES
MTTO. ORBIGO,24AF70,-5.92919,42.3564,LEON,SANTA MARIA DE LA ISLA
MTTO. MADRID PROVINCIA,28CGI0,-3.48039,40.3887,MADRID,MEJORADA DEL CAMPO
MTTO. ILLESCAS,45CG07,-3.84458,40.1223,TOLEDO,ILLESCAS
MTTO. MADRID CAPITAL,28SN95,-3.66852,40.4448,MADRID,MADRID
MTTO. MADRID CAPITAL,28SL72,-3.67222,40.4059,MADRID,MADRID
MTTO. ORBIGO,24AF78,-6.03612,42.6131,LEON,VILLAMEJIL
MTTO. ALCAZAR DE S. JUAN,13CDV0,-3.00963,39.1475,CIUDAD REAL,TOMELLOSO
MTTO. VIGO,36SJZ5,-8.69451,42.2501,PONTEVEDRA,VIGO
MTTO. MADRID CAPITAL,28C268,-3.57653,40.4751,MADRID,MADRID
MTTO. MADRID CAPITAL,28SQG6,-3.69569,40.4154,MADRID,MADRID
MTTO. ORBIGO,24AI11,-5.99168,43.0124,LEON,SAN EMILIANO
