FERRERAS DE ARRIBA,ZAMORA,-6.20085,41.9173666666667,3,0,0
FERROL,A CORUNYA,-8.23444210332104,43.4929966789668,271,0,0
FISTERRA,A CORUNYA,-9.26090684210527,42.9242105263158,38,0,0
FOLGOSO DE LA RIBERA,LEON,-6.33651818181818,42.6436454545455,11,0,0
FOLGOSO DO COUREL,LUGO,-7.17031631578948,42.6198,38,0,0
FONSAGRADA A,LUGO,-7.02693,43.028,1,0,0
FONTANAREJO,CIUDAD REAL,-4.52138666666667,39.2143,3,0,0
FORCAREI,PONTEVEDRA,-8.33238311688312,42.5714831168831,77,0,0
FRADES,A CORUNYA,-8.26463391304348,43.0274391304348,23,0,0
FRESNEDA DE LA SIERRA,CUENCA,-2.14187,40.3894,1,0,0
FRESNO DE CANTESPINO,SEGOVIA,-3.49990277777778,41.3553888888889,18,0,0
FRESNO DE LA FUENTE,SEGOVIA,-3.643595,41.39005,2,0,0
FRIOL,LUGO,-7.81187826530612,43.0359775510204,98,0,0
FRONTERA LA,CUENCA,-2.21888,40.4021,1,0,0
FRUMALES,SEGOVIA,-4.186015,41.38265,2,0,0
FUEMBELLIDA,GUADALAJARA,-1.99925,40.7552,1,0,0
FUENLLANA,CIUDAD REAL,-2.95977,38.7542,1,0,0
FUENSALIDA,TOLEDO,-4.207630625,40.05236640625,128,0,0
FUENTE DE SANTA CRUZ,SEGOVIA,-4.63583,41.2075,1,0,0
FUENTE EL FRESNO,CIUDAD REAL,-3.81301906976744,39.2439558139535,43,0,0
FUENTE EL OLMO DE FUENTIDUENYA,SEGOVIA,-4.00072666666667,41.3933666666667,3,0,0
FUENTE ENCALADA,ZAMORA,-5.9942,42.1099,1,0,0
FUENTELENCINA,GUADALAJARA,-2.88156333333333,40.5162666666667,3,0,0
FUENTELESPINO DE MOYA,CUENCA,-1.46951,39.9198,1,0,0
FUENTELSAZ,GUADALAJARA,-1.830935,41.0732,2,0,0
FUENTELVIEJO,GUADALAJARA,-3.01192,40.5274,1,0,0
FUENTENAVA DE JABAGA,CUENCA,-2.27345466666667,40.10358,15,0,0
FUENTENOVILLA,GUADALAJARA,-3.11487833333333,40.3640833333333,6,0,0
FUENTEPINYEL,SEGOVIA,-4.04291,41.39945,2,0,0
FUENTERREBOLLO,SEGOVIA,-3.928275,41.293025,4,0,0
FUENTESAUCO DE FUENTIDUENYA,SEGOVIA,-4.0609,41.4203,2,0,0
FUENTESOTO,SEGOVIA,-3.90979333333333,41.4450333333333,3,0,0
FUENTIDUENYA,SEGOVIA,-3.97406666666667,41.4372666666667,3,0,0
GALENDE,ZAMORA,-6.6821844,42.10858,25,0,0
GALLEGOS,SEGOVIA,-3.78853,41.0727,1,0,0
GARABALLA,CUENCA,-1.37698,39.8142,1,0,0
GARCILLAN,SEGOVIA,-4.26798375,40.97945,8,0,0
GASCUENYA,CUENCA,-2.11791333333333,40.1110333333333,3,0,0
GETAFE,MADRID,-3.67421044247788,40.3146619469027,113,0,0
GOMESENDE,OURENSE,-8.10127947368421,42.1833684210526,19,0,0
GOMEZSERRACIN,SEGOVIA,-4.31683,41.3042,1,0,0
GONDOMAR,PONTEVEDRA,-8.75327662337662,42.1182571428572,77,0,0
GRAJA DE CAMPALBO,CUENCA,-1.27332333333333,39.8953333333333,3,0,0
GRAJERA,SEGOVIA,-3.614349,41.37343,10,0,0
GRANATULA DE CALATRAVA,CIUDAD REAL,-3.72550647058824,38.7802823529412,17,0,0
GROVE O,PONTEVEDRA,-8.87809435897436,42.4820512820513,78,0,0
GUADALAJARA,GUADALAJARA,-3.16228314606741,40.6300239700375,267,0,0
GUADALMEZ,CIUDAD REAL,-4.97338571428571,38.7206714285714,7,0,0
GUARDA A,PONTEVEDRA,-8.86664757575758,41.9002878787879,66,0,0
GUARDIA LA,TOLEDO,-3.47453833333333,39.7866916666667,12,0,0
GUDINYA A,OURENSE,-7.1602584,42.047296,25,0,0
GUITIRIZ,LUGO,-7.879204,43.21699,60,0,0
GUNTIN,LUGO,-7.66564333333333,42.9007771929825,57,0,0
HELECHOSA DE LOS MONTES,BADAJOZ,-4.77671,39.3242,1,0,0
HENAREJOS,CUENCA,-1.48502,39.8654,1,0,0
HENCHE,GUADALAJARA,-2.70433,40.713,1,0,0
HERENCIA,CIUDAD REAL,-3.35751206896552,39.3607885057471,87,0,0
HERMISENDE,ZAMORA,-6.90323375,41.9831125,8,0,0
HERRERIA,GUADALAJARA,-1.95956,40.8877,1,0,0
HINOJOSAS DE CALATRAVA,CIUDAD REAL,-4.142762,38.61066,5,0,0
HOMBRADOS,GUADALAJARA,-1.68522,40.8005,1,0,0
HONTALBILLA,SEGOVIA,-4.11351333333333,41.3439,3,0,0
HONTANARES DE ERESMA,SEGOVIA,-4.20532571428571,40.9857142857143,14,0,0
HONTOBA,GUADALAJARA,-3.02301058823529,40.4588117647059,17,0,0
HORCAJO DE LOS MONTES,CIUDAD REAL,-4.660655,39.3242,14,0,0
HORCHE,GUADALAJARA,-3.09768,40.5903,1,0,0
HORTEZUELA DE OCEN,GUADALAJARA,-2.4149,40.9523,1,0,0
HOSPITAL DE ORBIGO,LEON,-5.87965666666667,42.4619083333333,12,0,0
HUECAS,TOLEDO,-4.20076619047619,40.023880952381,21,0,0
HUELAMO,CUENCA,-1.804905,40.2867,2,0,0
HUERGUINA,CUENCA,-1.61015,40.04,1,0,0
HUERTA DE LA OBISPALIA,CUENCA,-2.47859,39.9896,1,0,0
HUERTA DE VALDECARABANOS,TOLEDO,-3.61229384615385,39.8627692307692,13,0,0
HUERTA DEL MARQUESADO,CUENCA,-1.690135,40.1436,2,0,0
HUERTAHERNANDO,GUADALAJARA,-2.286,40.8237,1,0,0
HUERTOS LOS,SEGOVIA,-4.21799,41.00985,2,0,0
HUETE,CUENCA,-2.61641909090909,40.1798636363636,11,0,0
HUEVA,GUADALAJARA,-2.98137,40.45665,2,0,0
IGUENYA,LEON,-6.24040333333333,42.7147333333333,12,0,0
ILLANA,GUADALAJARA,-3.01145866666667,40.1752466666667,15,0,0
ILLESCAS,TOLEDO,-3.83918767705382,40.1381042492918,353,0,0
INCIO O,LUGO,-7.37291538461538,42.6787653846154,52,0,0
INIESTOLA,GUADALAJARA,-2.36983,40.9934,1,0,0
INVIERNAS LAS,GUADALAJARA,-2.66973,40.8721,1,0,0
IRIXO O,OURENSE,-8.13468531914894,42.5114170212766,47,0,0
IRIXOA,A CORUNYA,-8.07648333333333,43.2842185185185,27,0,0
ITUERO Y LAMA,SEGOVIA,-4.368271,40.78181,10,0,0
JUARROS DE RIOMOROS,SEGOVIA,-4.30598,40.9457,1,0,0
JUARROS DE VOLTOYA,SEGOVIA,-4.518965,41.0305,2,0,0
JUSTEL,ZAMORA,-6.26914333333333,42.1469,3,0,0
LABAJOS,SEGOVIA,-4.51789,40.8408,4,0,0
LABORES LAS,CIUDAD REAL,-3.53684333333333,39.2579111111111,9,0,0
LAGUNA DALGA,LEON,-5.74621076923077,42.3197923076923,13,0,0
LAGUNA DE CONTRERAS,SEGOVIA,-4.017125,41.4851,2,0,0
LAGUNA DE NEGRILLOS,LEON,-5.65784979166667,42.2369541666667,48,0,0
LAGUNA DEL MARQUESADO,CUENCA,-1.67184,40.1763,1,0,0
LALIN,PONTEVEDRA,-8.127953125,42.6707849264706,272,0,0
LAMA A,PONTEVEDRA,-8.3691,42.4211363636364,11,0,0
LANCARA,LUGO,-7.34395549019608,42.8457352941176,51,0,0
LANDETE,CUENCA,-1.36462,39.9064615384615,13,0,0
LANGUILLA,SEGOVIA,-3.414555,41.444,2,0,0
LARACHA A,A CORUNYA,-8.61210625,43.3067625,8,0,0
LAROUCO,OURENSE,-7.158375,42.355725,4,0,0
LASTRAS DEL POZO,SEGOVIA,-4.32183,40.8864333333333,3,0,0
LASTRILLA LA,SEGOVIA,-4.09813555555556,40.9661027777778,36,0,0
LAXE,A CORUNYA,-9.00786,43.204184,25,0,0
LAZA,OURENSE,-7.46620652173913,42.078,23,0,0
LEIRO,OURENSE,-8.14218083333333,42.3680125,24,0,0
LILLO,TOLEDO,-3.3115425,39.724585,20,0,0
LLAMAS DE LA RIBERA,LEON,-5.83196090909091,42.6326636363636,11,0,0
LLANOS DEL CAUDILLO,CIUDAD REAL,-3.362364,39.11714,5,0,0
LOBEIRA,OURENSE,-8.03963681818182,41.9828045454545,22,0,0
LOBIOS,OURENSE,-8.08407216216216,41.8963,37,0,0
LOECHES,MADRID,-3.41629870689655,40.3888543103448,116,0,0
LOMINCHAR,TOLEDO,-3.96837942857143,40.0888257142857,35,0,0
LORANCA DE TAJUNYA,GUADALAJARA,-3.11597375,40.4441,8,0,0
LOSA LA,SEGOVIA,-4.15818833333333,40.8531,6,0,0
LOUSAME,A CORUNYA,-8.83758097560976,42.7692365853659,41,0,0
LUBIAN,ZAMORA,-6.89764833333333,42.03945,6,0,0
LUCIANA,CIUDAD REAL,-4.32673333333333,38.9964666666667,3,0,0
LUCILLO,LEON,-6.34791777777778,42.3974666666667,9,0,0
LUGO,LUGO,-7.45164545454546,43.0041636363636,11,0,0
LUPIANA,GUADALAJARA,-3.061724,40.6038,5,0,0
LUYEGO,LEON,-6.21439,42.3427222222222,9,0,0
LUZAGA,GUADALAJARA,-2.44235,40.97465,2,0,0
LUZON,GUADALAJARA,-2.27857,41.0271,1,0,0
MACEDA,OURENSE,-7.6301175,42.2677333333333,60,0,0
MADERUELO,SEGOVIA,-3.52326,41.4858,1,0,0
MADRID,MADRID,-3.64780222572815,40.4204665776699,4120,0,0
MADRIDEJOS,TOLEDO,-3.53150032258064,39.4819798387097,124,0,0
MAGAZ DE CEPEDA,LEON,-6.1075,42.5989,1,0,0
MAIRE DE CASTROPONCE,ZAMORA,-5.779575,42.10625,2,0,0
MAJADAS LAS,CUENCA,-2.022,40.29605,2,0,0
MALAGON,CIUDAD REAL,-3.88304849056604,39.180929245283,106,0,0
MALPICA DE BERGANTINYOS,A CORUNYA,-8.81543033898305,43.3014576271187,59,0,0
MANTIEL,GUADALAJARA,-2.67497,40.62055,2,0,0
MANYON,A CORUNYA,-7.7194652,43.685384,25,0,0
MANZANAL DE ARRIBA,ZAMORA,-6.446,41.9672,9,0,0
MANZANAL DE LOS INFANTES,ZAMORA,-6.36225857142857,42.0664857142857,7,0,0
MANZANARES,CIUDAD REAL,-3.37613861445783,39.0081957831325,166,0,0
MANZANEDA,OURENSE,-7.20166913043478,42.2817217391304,23,0,0
MANZANEQUE,TOLEDO,-3.78945444444444,39.6409444444444,9,0,0
MARANCHON,GUADALAJARA,-2.14950714285714,41.0451571428571,7,0,0
MARAZOLEJA,SEGOVIA,-4.34029,40.9613,1,0,0
MARAZUELA,SEGOVIA,-4.36595,40.9803,1,0,0
MARIANA,CUENCA,-2.11691,40.1774166666667,6,0,0
MARIN,PONTEVEDRA,-8.70800666666667,42.3783257142857,105,0,0
MARJALIZA,TOLEDO,-3.925672,39.56496,5,0,0
MARTIN MIGUEL,SEGOVIA,-4.272175,40.94835,2,0,0
MARTIN MUNYOZ DE LA DEHESA,SEGOVIA,-4.690772,41.0585,5,0,0
MARTIN MUNYOZ DE LAS POSADAS,SEGOVIA,-4.600676,40.995,5,0,0
MARUGAN,SEGOVIA,-4.388934,40.877285,20,0,0
MASEGOSO DE TAJUNYA,GUADALAJARA,-2.70034,40.8233333333333,3,0,0
MASIDE,OURENSE,-8.02499837209302,42.4157046511628,43,0,0
MATABUENA,SEGOVIA,-3.75761333333333,41.0987333333333,3,0,0
MATILLA LA,SEGOVIA,-3.812885,41.1712,2,0,0
MAZARETE,GUADALAJARA,-2.16619333333333,40.9848666666667,3,0,0
MAZARICOS,A CORUNYA,-8.99348181818182,42.9284805194805,77,0,0
MAZUECOS,GUADALAJARA,-3.0116325,40.2625,4,0,0
MEANYO,PONTEVEDRA,-8.79555857142857,42.4534023809524,42,0,0
MEDINACELI,SORIA,-2.42966166666667,41.1509777777778,18,0,0
MEGINA,GUADALAJARA,-1.86835,40.6388,1,0,0
MEIS,PONTEVEDRA,-8.72120814814815,42.5059814814815,54,0,0
MEJORADA DEL CAMPO,MADRID,-3.4853175,40.3913682692308,104,0,0
MELIDE,A CORUNYA,-8.02966333333334,42.9268245614035,57,0,0
MELQUE DE CERCOS,SEGOVIA,-4.46957,41.0488,1,0,0
MEMBIBRE DE LA HOZ,SEGOVIA,-4.09571,41.4475,1,0,0
MEMBRILLA,CIUDAD REAL,-3.34248613636364,38.9392931818182,44,0,0
MENTRIDA,TOLEDO,-4.19168610169492,40.2391762711864,59,0,0
MERCA A,OURENSE,-7.89744411764706,42.2088676470588,34,0,0
MESIA,A CORUNYA,-8.2157834375,43.10043125,32,0,0
MESTANZA,CIUDAD REAL,-3.97331375,38.447475,8,0,0
MEZQUITA A,OURENSE,-7.02628538461539,42.0109538461538,13,0,0
MIGUELANYEZ,SEGOVIA,-4.36396,41.12095,2,0,0
MIGUELTURRA,CIUDAD REAL,-3.88873040816327,38.9662013605442,147,0,0
MILLANA,GUADALAJARA,-2.56508,40.50805,2,0,0
MILMARCOS,GUADALAJARA,-1.87473,41.0847,2,0,0
MINYO,A CORUNYA,-8.19602072289156,43.3570024096386,83,0,0
MINYO DE MEDINACELI,SORIA,-2.52846571428571,41.1902,7,0,0
MOANYA,PONTEVEDRA,-8.7260978,42.28699,100,0,0
MOCHALES,GUADALAJARA,-2.01412,41.0959,1,0,0
MOECHE,A CORUNYA,-7.9834588,43.562984,25,0,0
MOLEZUELAS DE LA CARBALLEDA,ZAMORA,-6.18511,42.0823,1,0,0
MOLINA DE ARAGON,GUADALAJARA,-1.8766445,40.8436875,40,0,0
MOLINASECA,LEON,-6.4944525,42.5352916666667,12,0,0
MOMBUEY,ZAMORA,-6.32622,42.0147285714286,7,0,0
MONFERO,A CORUNYA,-8.01205849056604,43.3456849056604,53,0,0
MONFORTE DE LEMOS,LUGO,-7.51594494047619,42.5299303571429,168,0,0
MONTEDERRAMO,OURENSE,-7.51539707317073,42.2961195121951,41,0,0
MONTEJO DE AREVALO,SEGOVIA,-4.6614,41.1379,1,0,0
MONTEJO DE LA VEGA DE LA SERREZUELA,SEGOVIA,-3.65456,41.54785,2,0,0
MONTERREI,OURENSE,-7.50460961538461,41.9406,26,0,0
MONTERROSO,LUGO,-7.81576690140845,42.8090225352113,71,0,0
MONTERRUBIO,SEGOVIA,-4.35223,40.8475,1,0,0
MONTIEL,CIUDAD REAL,-2.865173,38.69331,10,0,0
MORA,TOLEDO,-3.7714481443299,39.6889577319588,97,0,0
MORAL DE CALATRAVA,CIUDAD REAL,-3.58592791666667,38.8144583333333,48,0,0
MORAL DE HORNUEZ,SEGOVIA,-3.61329,41.4645,1,0,0
MORANYA,PONTEVEDRA,-8.58484933333333,42.5767244444444,45,0,0
MORATA DE TAJUNYA,MADRID,-3.4402834,40.227512,50,0,0
MORATILLA DE LOS MELEROS,GUADALAJARA,-2.946254,40.50538,5,0,0
MORENILLA,GUADALAJARA,-1.70857,40.7862,1,0,0
MOS,PONTEVEDRA,-8.63092518181818,42.1981563636364,110,0,0
MOYA,CUENCA,-1.371675,39.9467833333333,6,0,0
MOZONCILLO,SEGOVIA,-4.18542333333333,41.14305,6,0,0
MUELAS DE LOS CABALLEROS,ZAMORA,-6.3481,42.122225,4,0,0
MUGARDOS,A CORUNYA,-8.2437319047619,43.4532404761905,42,0,0
MUINYOS,OURENSE,-7.96238945945946,41.9535297297297,37,0,0
MUNYOPEDRO,SEGOVIA,-4.4546,40.8650444444444,9,0,0
MUNYOVEROS,SEGOVIA,-3.95316,41.1704,1,0,0
MURIAS DE PAREDES,LEON,-6.17560333333333,42.8343266666667,15,0,0
MUROS,A CORUNYA,-9.03907792207792,42.787961038961,77,0,0
MUXIA,A CORUNYA,-9.19167185714286,43.0652228571429,70,0,0
NARON,A CORUNYA,-8.19054279475982,43.5130855895197,229,0,0
NAVA DE LA ASUNCION,SEGOVIA,-4.4965928,41.14874,25,0,0
NAVAFRIA,SEGOVIA,-3.82206,41.04924,5,0,0
NAVALILLA,SEGOVIA,-3.93303,41.3421,1,0,0
NAVALPINO,CIUDAD REAL,-4.61093666666667,39.2559333333333,3,0,0
NAVARES DE AYUSO,SEGOVIA,-3.70839,41.373,1,0,0
NAVARES DE ENMEDIO,SEGOVIA,-3.728085,41.3829,2,0,0
NAVARES DE LAS CUEVAS,SEGOVIA,-3.75088,41.4129,1,0,0
NAVAS DE ESTENA,CIUDAD REAL,-4.526185,39.49215,4,0,0
NAVAS DE ORO,SEGOVIA,-4.43793583333333,41.1923416666667,12,0,0
NAVAS DE RIOFRIO,SEGOVIA,-4.14015,40.8598666666667,12,0,0
NAVAS DE SAN ANTONIO,SEGOVIA,-4.32902375,40.7583125,8,0,0
NAVIA DE SUARNA,LUGO,-6.98651357142857,42.9575053571429,56,0,0
NEDA,A CORUNYA,-8.14158,43.4991037037037,27,0,0
NEGREIRA,A CORUNYA,-8.7778162,42.909737,100,0,0
NEVES AS,PONTEVEDRA,-8.41128333333334,42.1121027777778,36,0,0
NIEVA,SEGOVIA,-4.42466,41.0819,1,0,0
NIGRAN,PONTEVEDRA,-8.80252301724138,42.1396474137931,116,0,0
NOBLEJAS,TOLEDO,-3.43812243243243,39.9780756756757,37,0,0
NOCEDA DEL BIERZO,LEON,-6.40408,42.7065111111111,9,0,0
NOGAIS AS,LUGO,-7.10240432432433,42.7762351351351,37,0,0
NOGUEIRA DE RAMUIN,OURENSE,-7.7237032,42.398506,50,0,0
NOIA,A CORUNYA,-8.88447582417582,42.7883692307693,91,0,0
NOMBELA,TOLEDO,-4.503778,40.1544,5,0,0
NUEVO BAZTAN,MADRID,-3.26105970588235,40.3652588235294,34,0,0
NUMANCIA DE LA SAGRA,TOLEDO,-3.85495176470588,40.0805647058824,68,0,0
NUNYO GOMEZ,TOLEDO,-4.61595,40.11465,2,0,0
OCANYA,TOLEDO,-3.50649272727273,39.9543531468532,143,0,0
OCENTEJO,GUADALAJARA,-2.39825,40.7703,1,0,0
OENCIA,LEON,-6.98212363636364,42.5432818181818,11,0,0
OIA,PONTEVEDRA,-8.86779970588235,42.0275441176471,34,0,0
OIMBRA,OURENSE,-7.49267923076923,41.8745615384615,13,0,0
OLEIROS,A CORUNYA,-8.34359346153846,43.3397884615385,208,0,0
OLIVAR EL,GUADALAJARA,-2.737035,40.6025,2,0,0
OLMEDA DE COBETA,GUADALAJARA,-2.19342666666667,40.8468666666667,3,0,0
OLMEDA DE LA CUESTA,CUENCA,-2.47777,40.3099,1,0,0
OLMEDA DE LAS FUENTES,MADRID,-3.22118666666667,40.3680333333333,3,0,0
OLMEDILLA DE ELIZ,CUENCA,-2.41965,40.3031,1,0,0
OLOMBRADA,SEGOVIA,-4.16031333333333,41.41405,6,0,0
OMANYAS LAS,LEON,-5.84888,42.6757833333333,6,0,0
ONTIGOLA,TOLEDO,-3.58217315789474,39.9938526315789,114,0,0
ONZONILLA,LEON,-5.61073,42.4937,1,0,0
ORDES,A CORUNYA,-8.40509094488189,43.0870362204724,127,0,0
OREA,GUADALAJARA,-1.7257,40.54405,4,0,0
OREJANA,SEGOVIA,-3.77034,41.156825,4,0,0
ORGAZ,TOLEDO,-3.89622519230769,39.6401211538462,52,0,0
OROSO,A CORUNYA,-8.42175215384616,42.9880246153846,65,0,0
ORTIGOSA DE PESTANYO,SEGOVIA,-4.397605,41.08395,2,0,0
ORTIGOSA DEL MONTE,SEGOVIA,-4.16982909090909,40.8351272727273,11,0,0
ORTIGUEIRA,A CORUNYA,-7.8315700877193,43.6689657894737,114,0,0
ORUSCO DE TAJUNYA,MADRID,-3.20713315789474,40.2819842105263,19,0,0
OSSA DE MONTIEL,ALBACETE,-2.86111,38.9544,1,0,0
OTERO DE BODAS,ZAMORA,-6.185884,41.95146,5,0,0
OTERO DE HERREROS,SEGOVIA,-4.20551,40.8161277777778,18,0,0
OURENSE,OURENSE,-7.87183167048055,42.3419391304348,437,0,0
OUTES,A CORUNYA,-8.91981686746988,42.8420373493976,83,0,0
OZA DOS RIOS,A CORUNYA,-8.17083431372549,43.208137254902,51,0,0
PADERNE,A CORUNYA,-8.171312,43.301132,25,0,0
PADERNE DE ALLARIZ,OURENSE,-7.74366384615385,42.2826461538462,26,0,0
PADRENDA,OURENSE,-8.18201076923077,42.1502923076923,13,0,0
PADRON,A CORUNYA,-8.64428093333333,42.753288,75,0,0
PAJAREJOS,SEGOVIA,-3.59018,41.3887,1,0,0
PALACIOS DE LA VALDUERNA,LEON,-5.9485375,42.315575,4,0,0
PALACIOS DE SANABRIA,ZAMORA,-6.542498,42.05764,5,0,0
PALACIOS DEL SIL,LEON,-6.42191923076923,42.8656384615385,13,0,0
PALAS DE REI,LUGO,-7.87443918604651,42.8889662790698,86,0,0
PALAZUELOS DE ERESMA,SEGOVIA,-4.06163873015873,40.9224063492064,63,0,0
PALOMEQUE,TOLEDO,-3.97700409090909,40.1308636363636,22,0,0
PANTOJA,TOLEDO,-3.8406025,40.0410375,24,0,0
PANTON,LUGO,-7.64684578125,42.5064140625,64,0,0
PARADA DE SIL,OURENSE,-7.5502962962963,42.3634074074074,27,0,0
PARADELA,LUGO,-7.577375,42.7493096153846,52,0,0
PARAMO DEL SIL,LEON,-6.51604045454545,42.8094409090909,22,0,0
PARAMO O,LUGO,-7.53019266666667,42.8275033333333,30,0,0
PARDOS,GUADALAJARA,-1.92412,40.9476,1,0,0
PAREDES DE ESCALONA,TOLEDO,-4.42998,40.2044333333333,3,0,0
PAREJA,GUADALAJARA,-2.68615352941176,40.5466352941176,17,0,0
PASTRANA,GUADALAJARA,-2.92339368421053,40.4076421052632,19,0,0
PAZOS DE BORBEN,PONTEVEDRA,-8.57454615384616,42.2619076923077,13,0,0
PEDRAFITA DO CEBREIRO,LUGO,-7.07599181818182,42.6930424242424,33,0,0
PEDRALBA DE LA PRADERIA,ZAMORA,-6.673784,41.98702,5,0,0
PEDRAZA,SEGOVIA,-3.80843714285714,41.1344285714286,7,0,0
PEDREGAL EL,GUADALAJARA,-1.5719,40.7783,1,0,0
PEDRO MUNYOZ,CIUDAD REAL,-2.94475891566265,39.3982096385542,83,0,0
PELAHUSTAN,TOLEDO,-4.59530666666667,40.1775,6,0,0
PELAYOS DEL ARROYO,SEGOVIA,-3.95557333333333,41.0523333333333,3,0,0
PEQUE,ZAMORA,-6.27484,42.0706,1,0,0
PERALEJA LA,CUENCA,-2.55542,40.2326666666667,3,0,0
PERALEJOS DE LAS TRUCHAS,GUADALAJARA,-1.909265,40.5926,2,0,0
PERALES DE TAJUNYA,MADRID,-3.350098,40.217215,20,0,0
PERALVECHE,GUADALAJARA,-2.44986,40.6106,1,0,0
PERANZANES,LEON,-6.63181333333333,42.8641166666667,6,0,0
PEREIRO DE AGUIAR O,OURENSE,-7.79006673913044,42.3373423913043,92,0,0
PEROSILLO,SEGOVIA,-4.14243,41.3917,1,0,0
PEROXA A,OURENSE,-7.79293627906977,42.4485186046512,43,0,0
PETIN,OURENSE,-7.10913,42.37210625,16,0,0
PEZUELA DE LAS TORRES,MADRID,-3.16826875,40.4161,8,0,0
PIAS,ZAMORA,-6.995668,42.0846,5,0,0
PICON,CIUDAD REAL,-4.05666,39.0508272727273,11,0,0
PIEDRABUENA,CIUDAD REAL,-4.19971,39.0366621212121,66,0,0
PINAREJOS,SEGOVIA,-4.293535,41.25835,2,0,0
PINARNEGRILLO,SEGOVIA,-4.2111,41.1908,1,0,0
PINEDA DE GIGUELA,CUENCA,-2.540305,40.0832,2,0,0
PINILLA DE MOLINA,GUADALAJARA,-1.88141,40.6793,1,0,0
PINO O,A CORUNYA,-8.27622363636364,42.9565590909091,22,0,0
PINTO,MADRID,-3.68556787878788,40.2579151515151,33,0,0
PINYOR,OURENSE,-8.00977794117647,42.5157705882353,34,0,0
PIQUERAS,GUADALAJARA,-1.72211,40.663,1,0,0
POBLADURA DE PELAYO GARCIA,LEON,-5.68223166666667,42.3014291666667,24,0,0
POBLADURA DEL VALLE,ZAMORA,-5.7343475,42.10235,4,0,0
POBLETE,CIUDAD REAL,-3.97605526315789,38.9373789473684,38,0,0
POBO DE DUENYAS EL,GUADALAJARA,-1.645865,40.77845,2,0,0
POBRA DE TRIVES A,OURENSE,-7.26560617647059,42.3354,34,0,0
POBRA DO BROLLON A,LUGO,-7.38010266666666,42.5602644444444,45,0,0
POBRA DO CARAMINYAL A,A CORUNYA,-8.94196396551724,42.6053517241379,58,0,0
POIO,PONTEVEDRA,-8.68852155963303,42.4326577981652,109,0,0
PONFERRADA,LEON,-6.60364188095238,42.5476611904762,420,0,0
PONTEAREAS,PONTEVEDRA,-8.47837333333333,42.1681333333333,3,0,0
PONTECESO,A CORUNYA,-8.88948677419355,43.2584467741935,62,0,0
PONTECESURES,PONTEVEDRA,-8.651698,42.71818,15,0,0
PONTEDEUME,A CORUNYA,-8.16757846153846,43.4000365384615,52,0,0
PONTEDEVA,OURENSE,-8.153268,42.17402,5,0,0
PONTES DE GARCIA RODRIGUEZ AS,A CORUNYA,-7.86425122222222,43.4517222222222,90,0,0
PONTEVEDRA,PONTEVEDRA,-8.63495615201901,42.4308653206651,421,0,0
PORQUEIRA,OURENSE,-7.843231875,42.01794375,16,0,0
PORRINYO O,PONTEVEDRA,-8.62430224137931,42.1372896551724,174,0,0
PORTALRUBIO DE GUADAMEJUD,CUENCA,-2.60617,40.2705,1,0,0
PORTAS,PONTEVEDRA,-8.66985166666667,42.5661633333333,30,0,0
PORTILLA,CUENCA,-2.08095,40.2945,2,0,0
PORTILLO DE TOLEDO,TOLEDO,-4.2280525,40.064165,20,0,0
PORTO,ZAMORA,-6.908775,42.16155,2,0,0
PORTO DO SON,A CORUNYA,-8.98962662921348,42.7036101123596,89,0,0
PORTOMARIN,LUGO,-7.67249755102041,42.8193285714286,49,0,0
PORZUNA,CIUDAD REAL,-4.19822573529412,39.1935632352941,68,0,0
POZUELO DE CALATRAVA,CIUDAD REAL,-3.82861247058824,38.9086129411765,85,0,0
POZUELO DEL PARAMO,LEON,-5.76388333333333,42.15865,6,0,0
POZUELO DEL REY,MADRID,-3.32005555555556,40.3651222222222,9,0,0
POZUELOS DE CALATRAVA LOS,CIUDAD REAL,-4.17251666666667,38.9231666666667,3,0,0
PRADALES,SEGOVIA,-3.69810166666667,41.4554666666667,6,0,0
PRADENA,SEGOVIA,-3.69318375,41.1433125,8,0,0
PRADOS REDONDOS,GUADALAJARA,-1.80313,40.7932666666667,3,0,0
PRAT DE LLOBREGAT EL,BARCELONA,2.1366245,41.314005,20,0,0
PRIARANZA DEL BIERZO,LEON,-6.67067,42.50874,10,0,0
PRIEGO,CUENCA,-2.3097,40.44909,10,0,0
PUEBLA DE DON RODRIGO,CIUDAD REAL,-4.59308375,39.0810375,16,0,0
PUEBLA DE MONTALBAN LA,TOLEDO,-4.31024,39.8269,1,0,0
PUEBLA DE PEDRAZA,SEGOVIA,-3.91111,41.2037,1,0,0
PUEBLA DE SANABRIA,ZAMORA,-6.62518607142857,42.0540285714286,28,0,0
PUEBLA DEL PRINCIPE,CIUDAD REAL,-2.92738142857143,38.5604142857143,7,0,0
PUERTOLLANO,CIUDAD REAL,-4.10846154150198,38.685952173913,253,0,0
PUNXIN,OURENSE,-8.009598,42.3711666666667,15,0,0
QUERO,TOLEDO,-3.22768791666667,39.5165791666667,24,0,0
QUINTANA DEL CASTILLO,LEON,-6.01675470588235,42.6508294117647,17,0,0
QUINTANA DEL MARCO,LEON,-5.85416333333333,42.2011333333333,3,0,0
QUINTANA Y CONGOSTO,LEON,-6.05114125,42.2609375,8,0,0
QUIROGA,LUGO,-7.23470434210526,42.4706157894737,76,0,0
RAIRIZ DE VEIGA,OURENSE,-7.8529446875,42.094140625,32,0,0
RAMIRAS,OURENSE,-8.03465555555555,42.1813444444445,36,0,0
