28CCTK,9/1/2016 0:00,861,3652.649
28CCTK,9/5/2016 0:00,1044,4348.843
28CCTK,1/4/2017 0:00,1832,6271.67
28CE44,5/1/2016 0:00,3122,2298.662
28CE44,6/30/2016 0:00,4379,2891.879
28CE44,10/14/2016 0:00,3924,2731.455
28CE44,10/15/2016 0:00,3601,2541.429
28CE44,12/3/2016 0:00,4400,3171.587
28CE44,12/29/2016 0:00,5140,3437.852
28CE44,12/31/2016 0:00,5010,3532.241
28CE44,1/17/2017 0:00,5396,3619.211
28CF98,2/3/2016 0:00,6915,6795.624
28CF98,3/7/2016 0:00,7510,7440.694
28CF98,5/3/2016 0:00,4433,4840.677
28CF99,4/4/2016 0:00,3682,1645.593
28CF99,4/13/2016 0:00,3533,1658.754
28CF99,5/20/2016 0:00,2778,1098.965
28CF99,5/22/2016 0:00,2497,1189.358
28CF99,8/3/2016 0:00,3129,1455.18
28CF99,9/1/2016 0:00,3096,1160.315
28CF99,9/30/2016 0:00,5313,1034.597
28CF99,10/3/2016 0:00,2776,1028.566
28CF99,10/11/2016 0:00,2663,1070.274
28CF99,11/16/2016 0:00,3484,1663.951
28CF99,12/2/2016 0:00,3651,1618.179
28CF99,12/11/2016 0:00,3208,1193.537
28CF99,1/10/2017 0:00,3976,1531.475
28CG00,4/21/2016 0:00,2472,3216.353
28CG00,4/29/2016 0:00,2311,2925.406
28CG00,5/4/2016 0:00,2148,2920.476
28CG00,5/10/2016 0:00,2514,3247.911
28CG00,6/17/2016 0:00,2007,2622.388
28CG00,7/22/2016 0:00,2607,3506.218
28CG00,9/4/2016 0:00,2802,4052.903
28CG00,1/8/2017 0:00,3238,5192.242
28CG12,9/4/2016 0:00,1322,3831.01
28CG12,9/7/2016 0:00,1551,4283.698
28CG12,10/10/2016 0:00,1092,2987.938
28CG12,12/2/2016 0:00,1955,5316.438
28CG21,3/30/2016 0:00,4460,3507.241
28CG21,4/27/2016 0:00,4406,3638.882
28CG21,5/2/2016 0:00,4169,3052.109
28CG21,5/27/2016 0:00,4164,3605.907
28CG21,6/4/2016 0:00,4085,3273.741
28CG21,8/2/2016 0:00,4574,4218.365
28CG21,10/1/2016 0:00,4346,3345.877
28CG21,1/17/2017 0:00,4803,3185.964
28CG22,1/16/2016 0:00,5841,12217.448
28CG22,2/2/2016 0:00,5052,11462.028
28CG22,3/16/2016 0:00,4978,11225.255
28CG22,3/28/2016 0:00,4648,4101.881
28CG22,3/29/2016 0:00,4398,3058.341
28CG22,4/12/2016 0:00,4770,3482.698
28CG22,6/10/2016 0:00,2890,2636.632
28CG22,6/29/2016 0:00,3266,2784.519
28CG22,7/5/2016 0:00,3170,2848.277
28CG22,7/7/2016 0:00,2905,2629.627
28CG22,7/10/2016 0:00,3261,3124.537
28CG22,8/11/2016 0:00,2420,2134.326
28CG22,8/18/2016 0:00,2887,2554.899
28CG22,8/25/2016 0:00,2958,2605.085
28CG22,8/31/2016 0:00,3050,2629.638
28CG22,12/7/2016 0:00,5015,3765.991
28CG22,1/22/2017 0:00,383,264.956
28CG62,3/20/2016 0:00,2771,6972.953
28CG62,4/7/2016 0:00,3277,6313.938
28CG62,5/16/2016 0:00,2290,5331.011
28CG62,5/31/2016 0:00,2309,4787.345
